platform,product_id,old_quantity,new_quantity,difference,run_timestamp,stock_AS-PL,stock_Abakus,stock_Airstal,stock_JPGROUP,stock_NTY,stock_Primeturbo,stock_Storm,stock_eminia trading
07,0190160057,10,9,-1,20250812_135901,0,9,0,0,0,0,0,0
07,0190160059,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0190160060,0,3,3,20250812_135901,0,3,0,0,0,0,0,0
07,0190160061,2,5,3,20250812_135901,0,5,0,0,0,0,0,0
07,0190170007,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0190170017,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0190170019B,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0190170020B,1,10,9,20250812_135901,0,10,0,0,0,0,0,0
07,0190170021B,1,10,9,20250812_135901,0,10,0,0,0,0,0,0
07,0190170022B,4,0,-4,20250812_135901,0,0,0,0,0,0,0,0
07,0190170023B,10,7,-3,20250812_135901,0,7,0,0,0,0,0,0
07,0190170024B,10,8,-2,20250812_135901,0,8,0,0,0,0,0,0
07,0190170028B,8,0,-8,20250812_135901,0,0,0,0,0,0,0,0
07,0190170030B,10,1,-9,20250812_135901,0,1,0,0,0,0,0,0
07,0190170032,10,7,-3,20250812_135901,0,7,0,0,0,0,0,0
07,0190170035,9,7,-2,20250812_135901,0,7,0,0,0,0,0,0
07,0190170036,10,7,-3,20250812_135901,0,7,0,0,0,0,0,0
07,0190170042,3,10,7,20250812_135901,0,10,0,0,0,0,0,0
07,0190170043,4,5,1,20250812_135901,0,5,0,0,0,0,0,0
07,0190170045,5,10,5,20250812_135901,0,10,0,0,0,0,0,0
07,0190170047,10,9,-1,20250812_135901,0,9,0,0,0,0,0,0
07,0190170049,0,7,7,20250812_135901,0,7,0,0,0,0,0,0
07,0190170051,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0190170053,4,10,6,20250812_135901,0,10,0,0,0,0,0,0
07,0190170054,3,10,7,20250812_135901,0,10,0,0,0,0,0,0
07,0190180003,6,0,-6,20250812_135901,0,0,0,0,0,0,0,0
07,0190180004,0,8,8,20250812_135901,0,8,0,0,0,0,0,0
